0,1
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5892_output_36.png,Paguese a la orden de los Sres. Dn. Diego Suton y compa. a cur-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5870_output_01.png,"co Pio, el que expuso no las pagava pr. no te-"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5869_output_22.png,la orden del Sres. Dn. Andres Lacasaigne el mayor
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5880_output_34.png,nado en la misma para ello y deno hacerlo le proteste que todos
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5884_output_20.png,y ocho doblenes veinte y tres reales de plata y tres maravedis de plata valor
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5863_output_13.png,mil setecientos noventa y tres
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5889_output_05.png,"ten de todos los daños, perjuicios, cambios, recambios, y"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5861_output_34.png,Walhs
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5865_output_26.png,en forma ; Sediendo en favor de los expresados Sres.
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5869_output_14.png,La primera en casa de los Sres. Counneant.
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5863_output_36.png,quiluz y Ca. de Cadiz Josef Colom e Hijos=Paguese
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5876_output_18.png,gero que traducidas al castellano su te
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5898_output_28.png,y Apto contodos. = Nicolas Sannaille y Compañia=
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5895_output_11.png,de Burum
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5878_output_30.png,y Guillermo Fos Ketl: Sevilla pagadera en Cadiz
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5900_output_14.png,que la misma contiene es su tenor como Sigue
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5874_output_28.png,acciones que corresponda con las fuerzas
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5876_output_48.png,man de Dunsmure su librador vajo el protesto correspondiente esto dio
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5896_output_36.png,virtud Yo el Essno. mostré la sitada Letra al men-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5868_output_06.png,venta y dos=Foulton y Rauel
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5891_output_04.png,SETECIENTOS NOVENTA Y
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5862_output_15.png,incenta requerido con dicha Letra Dn. Juan Walsh
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5863_output_15.png,y mayor del cavildo y Ayunta-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5897_output_11.png,por su respuesta no obstante la qual el requirente
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5880_output_24.png,Maria Aliceni= A los Sres. Dn Juan Bosco Peñasco de la Cerda
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5880_output_09.png,cripto Essno. Publico y testigos parecio Dn.
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5900_output_34.png,Londres Vt Supra= Diego Suton y Compañia
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5894_output_15.png,del Cavildo y Ayuntamiento de
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5864_output_16.png,Prosigue
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5861_output_29.png,dia. Sres. de Chapeaurouge y Compañia=Al Sor. Dn. Clemen-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5884_output_22.png,Vallet= a Dn. Josef Pedro Tonices negociante en la Coruña pagadera en Cadiz
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5867_output_23.png,no haviendolo hecho pon la primera a nu-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5895_output_08.png,"Quintero Dn. Josef de Castro, y Dn. Franco. Pe-"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5888_output_29.png,"treinta, y nueve libras Esterlinas y un sueldo al cam-"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5881_output_13.png,Ynmediatamte. dho dn. diego Duff dijo se hacia pago en si mismo delos dos mil quatroci-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5882_output_04.png,Dn. Pedro Fouan
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5880_output_22.png,ta y cinco de aocho reales deplata antigua cada uno valor de los
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5881_output_25.png,zas y firmezas pa. su validacion necesarias sin quedan como no que-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5863_output_03.png,"MARAVEDIS, AÑO DE MIL"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5863_output_12.png,dias del mes de Enero del año de
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5882_output_10.png,testigos parecio Dn. Pedro Paynaud vezi-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5869_output_21.png,sin Lainnent Chartelain y Compa.= Paguese a
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5892_output_31.png,prima. de canvio a la orden de los Ss. vanden Meulen y Joi-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5876_output_12.png,noventa y tres. ante mi el Ynfrascripto Essno.
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5881_output_29.png,Diego Duff
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5892_output_06.png,Protesto
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5861_output_40.png,Otro
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5864_output_29.png,zon necesario Eyo el Esso. la hize presente
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5864_output_23.png,luego y sin dilacion alguna lacantidad devida
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5868_output_24.png,"el, valor en quenta: San Quintin Ca-"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5870_output_24.png,Inmediatamente. el referido Dn. Andres
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5892_output_30.png,y dos dineros Sterlinas. A noventa dias fha. paguese p. esta
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5888_output_24.png,"Essem cinco de Febrero de mil setecientos noventa, y"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5867_output_24.png,estra orden la cantidad de Setenta y cinco
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5888_output_28.png,Juan y Francisco Vaniny y Compañia trescientas
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5870_output_22.png,Recibo y Ce
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5888_output_02.png,"SELLO QVARTO, VEINTE"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5881_output_34.png,Cno. puco.
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5899_output_11.png,Letra a dhos Señores e hize el requerimiento y protestas
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5898_output_09.png,Los Sres. Lannes Hermanos
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5878_output_06.png,Protesto de Letra
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5870_output_04.png,tras comprehende y requeri con ellas auno
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5876_output_34.png,plata por pesos valor del mismo que anotara vmd. segun avisado: Aiosman
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5894_output_26.png,y dos Rs. de plata vieja. A noventa dias delafe-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5890_output_15.png,comprehende es el siguiente.
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5880_output_19.png,les plata viejos: A noventa dias fecha pagara vmd. por
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5869_output_31.png,"pague y de lo contrario las proteste, que todos"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5879_output_11.png,Josef Rodriguez
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5892_output_39.png,de otros Sres.= Ferndo. Vande Ateulen y Joivett.= Paguese a
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5868_output_16.png,pasaron Vmds. segn. el abiso de= Duplesin Lau-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5862_output_16.png,comercio dijo estar fo de
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5884_output_40.png,virtud yo el Escrivano lo hize presente y requeri con la
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5865_output_16.png,Letra de los expresados setecientos y sesenta
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5896_output_09.png,ta y tres Ante mi el Ynfrascrip-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5884_output_08.png,venta y tres ante mi el Ynfrascripto Essno. p.
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5889_output_22.png,los Señores primeros endosantes. Y el citado Dn. Diego Duff
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5876_output_35.png,Dunsmure. a Dn. Diego Duff. en Cadiz
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5899_output_21.png,Josef Rodriguez
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5880_output_21.png,Bramesel y Compañia pesos dos mil quatrocientos cinquen-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5894_output_04.png,SETECIENTOS NOVENTA Y
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5878_output_42.png,"ven cumplido el plazo asignado en ella para ello, y en su de-"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5863_output_11.png,Enla ciudad de Cadiz a siete
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5878_output_26.png,la orden delos Señores Dubois y Hijos setecientos pesos dea ciento ve-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5889_output_15.png,sus protestos y mediante la indicacion que compren-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5867_output_06.png,En la Ciudad de Cadiz a diez dias
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5898_output_10.png,En la Ciudad de Cadiz a veinte
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5897_output_07.png,aceptava por los Embargos que se le han echo
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5879_output_05.png,"ner aviso del aceptante, esto dio por su respuesta no"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5890_output_03.png,Contra
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5892_output_26.png,"llano con los endosos, qe. la misma comprehende su tenor"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5874_output_06.png,mas veinte y quatro reales de Plata de los
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5887_output_07.png,tes y compañia para que mediante la indicacion que contiene en-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5877_output_03.png,forma que puedo y por derecho me es permitido y no firmo por
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5893_output_19.png,vecinos de Cadiz
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5861_output_33.png,Acepto vafo de protesto por onor delos Sacadores=Juan
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5882_output_09.png,vildo y Ayuntamiento de esta Plaza y
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5892_output_05.png,TRES.
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5890_output_11.png,"y del Comercio de esta Plaza, y por si -"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5889_output_07.png,"entera satisfaccion seran de su cuenta, y de quien"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5873_output_31.png,Recivo
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5864_output_04.png,Paguese ala orden de los Sres. Juan y George
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5880_output_42.png,ma que puedo y por derecho me es permitido que
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5889_output_17.png,Agustin Butlem como apoderado general de Dn.
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5876_output_29.png,Baechm y Compañia
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5890_output_30.png,Sirvase Vmd. pagar a Los Señores Dimsdale y Clays o or-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5872_output_36.png,Al señor Dn. Miguel Maria Chacopineli Comercian-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5900_output_07.png,"setecientos noventa, y tres Ante mi"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5876_output_39.png,Y asi copiadas dichas Letras y endosos el referido Dn Juan Monphy me pidio las
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5874_output_11.png,nuncio la ecepcion dela non numerata pe-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5868_output_11.png,"ta dias fecha, pague Vmds. por esta Seg. den"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5888_output_17.png,ella y testigos parecio Dn. Diego
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5882_output_16.png,"pesos mil seiscientos treinta y tres, quatro y diez y nueve mas dea"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5861_output_09.png,Dn. Clemente Lopez
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5900_output_01.png,Protesto de Letra
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5862_output_13.png,melo pidio pon testimonio e yo doy delo que dicho es co-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5899_output_15.png,respuesta no obstante la qual el requirente se
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5894_output_20.png,"trangero, que traducida al Castellano, su thenor"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5883_output_08.png,Juan Quintero vezinos de Cadiz
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5888_output_31.png,que pagaran en cuenta segun aviso de sus venosdonen=
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5889_output_13.png,las razones que escrive al Librador esto dio por Su res-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5892_output_33.png,"lines, y dos dineros valor en cuenta qe. pasaré segn. aviso de"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5893_output_01.png,gen cumpdo. qe. sea su plazo y de lo contrario les pro-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5886_output_26.png,setenta y cinco mas de plata por ducado valor denosotros mismos que
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5878_output_24.png,por pesos setecientos dea ciento veinte y ocho quartos cada peso.
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5866_output_08.png,necesarias para su validacion sin quedan como
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5873_output_14.png,"da afin que la acepte, y deno hacenlo le proteste qe."
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5878_output_34.png,Endoso
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5900_output_24.png,ung a quienes se acudira en caso de necesidad; u bien a los Sres.
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5898_output_29.png,A los Señores Lammes Hermanos Cadiz.
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5900_output_06.png,dias del mes de Marzo del año de mil
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5868_output_19.png,Yndican.
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5890_output_09.png,de su cavildo y Ayuntamiento y testi-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5868_output_12.png,"de cambio, no haviendolo hecho Cn. la"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5894_output_08.png,Contra.
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5892_output_13.png,mayor del Cavdo. y Ayuntamto. de esta
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5881_output_30.png,En el reso. de Dn Josef Rodriguz. de Bustum
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5898_output_12.png,año de mil setecientos noventa y
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5900_output_37.png,"tra quien biene librada a fin de que la acepte llanamente, y"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5873_output_20.png,Miguel el qe. enterado dijo. no la aceptava p. las mismas
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5867_output_35.png,octubre de mil Setecientos noventa y dos=Lau-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5881_output_24.png,mas bastante recibo y cecion de acciones qe. se necesite con las fuer-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5870_output_16.png,otro es en la forma qe. puedo no firmo p. de-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5898_output_27.png,Landuche sentandolos en cuenta como por abiso
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5884_output_18.png,inta y ocho veinte y tres reales tres mas. a nobenta dias fecha pagara vmd. en
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5887_output_03.png,"lor en cuenta, Paris cinco febrero mil setecientos nobenta y tres="
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5889_output_23.png,me pidió serlo de todo por testimonio como lo ejecuto en la
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5881_output_21.png,nada letra con mas todos los gastos cambios recambios seguidos y q. se causaren hasta
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5894_output_02.png,"SELLO QVARTO, VEINTE"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5899_output_19.png,"ron testigos Dn Josef Pelaez, dn Bernardo Gonza"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5888_output_38.png,"tos noventa, y tres. Juan y Francisco Banin y Com-"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5878_output_19.png,exhivio una Letra primera de Cambio
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5864_output_14.png,"Paris aquince de Diciembre, de mil seteci-"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5862_output_03.png,alguna la cantidad desu valor y de lo contrario le protes-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5879_output_03.png,el requerimiento y p no tenta referido: enterado Dijo por
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5872_output_27.png,es el siguiente.
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5884_output_15.png,su tenor es el siguiente
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5887_output_18.png,te se afirmo en sus protestos me lo pidio por testimonio e yo
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5869_output_38.png,"el Essno. instrui, de todo al Dn. Francisco"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5876_output_38.png,Prosigue
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5894_output_37.png,quela acepte llanamente a fin de pagarla
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5894_output_13.png,Ynfrascripto Essno. publico pro-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5865_output_25.png,mo en ellas se contiene a de que otorgara recivo
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5897_output_14.png,no firmo el suso dicho por decir no ser necesario
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5876_output_11.png,del mes de Enero del año demil setecientos
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5864_output_09.png,SSres. Boyd Keny Ca. valor en quenta Londres
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5868_output_05.png,TRES.
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5886_output_05.png,TRES.
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5887_output_14.png,por quien entendida y vista dijo no ha recibido la primera acep
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5872_output_39.png,Paguese ala orden de Dn. Eduardo Bontemo-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5900_output_08.png,el Ynfrascripto Essno. Publico y mayor del
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5876_output_47.png,tener fondos suyos en su poder y si lo hacia por onor a la firma de ellos
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5865_output_27.png,Hope y compa. todos sus dhos. y acciones q. le corres-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5871_output_01.png,segunda en ochenta y tres con doze Reales
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5864_output_22.png,"que lamisma compreende, afin q la paguen"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5872_output_03.png,"SELLO QVARTO, VEINTE"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5864_output_11.png,otro
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5875_output_07.png,"validacion sin quedan como no queda,"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5870_output_05.png,de los Socios de la compañia Titulada en este
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5888_output_21.png,crita en Ydioma Estrangero que traducida al Cas-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5887_output_06.png,dio la presente original y requiera con ella a los Sres. Lecutein Despon.
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5884_output_09.png,y mayor del Cavildo y Ayuntamiento de ella
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5868_output_04.png,SETECIENTOS NOVENTA Y
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5891_output_14.png,la mayor parte: esto dio por su respuesta no obstante la qual el
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5864_output_33.png,venido el sujeto q. la havia puesto
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5865_output_07.png,Dn. Rafael de los Ríos y Dn. Juan Quintero vezinos de
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5864_output_07.png,otro
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5865_output_01.png,testim. eyo lo doy de lo q dho es y de q el
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5869_output_11.png,sim Laurent Chartelain y Compañia. A Dn.
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5865_output_09.png,Josef Rodriguez
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5874_output_26.png,como fuera de el sobre que otorgava en y
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5894_output_39.png,teste que todos los daños perdidas intereses gastos
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5889_output_12.png,"por si, y en nombre de la misma no la aceptava por"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5878_output_36.png,con el dicho vt retro= Dubois e Hijos
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5875_output_08.png,"obligado asaneamiento alguno, y asi lo dijo"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5889_output_08.png,mas haya lugar; en cuya virtud Yo el Escrivano mos-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5897_output_12.png,se afirmó en su protesto me lo pidio por testimonio
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5894_output_05.png,TRES.
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5870_output_11.png,"importe de las enunciadas Letras, p. onor"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5896_output_30.png,"Beltena, y Compañia contra quien viene librada"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5873_output_27.png,"el delos Rios, y Dn Juan Panabe vezinos de"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5864_output_34.png,cilio mediante temen aquel q repetir del
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5875_output_02.png,"SELLO QVARTO, VEINTE"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5890_output_29.png,entos noventa y tres: Barny Padre Hijo y Compañia -
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5866_output_04.png,SETECTENTOS NOVE NTA Y
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5898_output_20.png,Laus Deo Malaga y Febrero doze de mil setecientos
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5896_output_35.png,"su cuenta, y de quien mas halla lugar en cuya"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5876_output_01.png,Veinte maravedis.
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5889_output_24.png,firma que puedo no firmó por decir no ser necesario
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5896_output_23.png,"maravedis de treinta, y dos reales de plata vieja valor"
